customer_id,email,signup_date,country,pricing_plan,acquisition_channel,status
usr_517f757c,usr_517f757c@example.com,2024-11-22,DE,Trial_Basic,Referral,cancelled
usr_e54a53e0,usr_e54a53e0@example.com,2024-11-07,FR,Trial_Pro,Referral,cancelled
usr_3005334a,usr_3005334a@example.com,2024-06-06,IN,Trial_Pro,Paid_Search,active
usr_16982797,usr_16982797@example.com,2024-10-04,DE,Trial_Basic,Social,active
usr_5d6ba55b,usr_5d6ba55b@example.com,2024-04-29,FR,Trial_Basic,Social,cancelled
usr_092edd3a,usr_092edd3a@example.com,2024-10-30,ES,Trial_Pro,Paid_Search,cancelled
usr_010019b9,usr_010019b9@example.com,2024-09-25,IN,Trial_Pro,Social,cancelled
usr_b8ce1e06,usr_b8ce1e06@example.com,2024-08-11,DE,Free,Paid_Search,cancelled
usr_7f91cf64,usr_7f91cf64@example.com,2024-01-15,UK,Trial_Basic,Direct,active
usr_3487f58c,usr_3487f58c@example.com,2024-12-23,FR,Trial_Basic,Organic,cancelled
usr_3dcc5a70,usr_3dcc5a70@example.com,2024-01-24,US,Trial_Basic,Social,cancelled
usr_753a1336,usr_753a1336@example.com,2024-01-20,UK,Trial_Basic,Email,cancelled
usr_1dd4e32c,usr_1dd4e32c@example.com,2024-04-13,ES,Trial_Pro,Email,cancelled
usr_bc29d47d,usr_bc29d47d@example.com,2024-02-10,DE,Trial_Pro,Social,active
usr_ddb57e55,usr_ddb57e55@example.com,2024-01-27,UK,Trial_Pro,Paid_Search,cancelled
usr_d4bc4349,usr_d4bc4349@example.com,2024-10-21,FR,Trial_Basic,Email,active
usr_3daf7d84,usr_3daf7d84@example.com,2024-01-16,FR,Trial_Pro,Organic,cancelled
usr_12477d00,usr_12477d00@example.com,2024-12-12,UK,Trial_Pro,Paid_Search,cancelled
usr_ae0f1de8,usr_ae0f1de8@example.com,2024-11-05,ES,Trial_Pro,Email,cancelled
usr_256425e7,usr_256425e7@example.com,2024-01-27,IN,Trial_Basic,Email,cancelled
usr_96192616,usr_96192616@example.com,2024-10-06,IN,Trial_Basic,Organic,cancelled
usr_65cd190b,usr_65cd190b@example.com,2024-11-03,ES,Trial_Pro,Email,cancelled
usr_a139ddbe,usr_a139ddbe@example.com,2024-10-03,ES,Trial_Pro,Social,cancelled
usr_2102c60b,usr_2102c60b@example.com,2024-09-12,US,Trial_Pro,Direct,active
usr_5c1b3559,usr_5c1b3559@example.com,2024-06-23,FR,Trial_Pro,Direct,active
usr_57a4fe55,usr_57a4fe55@example.com,2024-05-12,IN,Trial_Basic,Social,cancelled
usr_6bc32661,usr_6bc32661@example.com,2024-05-25,US,Trial_Pro,Social,cancelled
usr_cb763bca,usr_cb763bca@example.com,2024-03-24,US,Trial_Basic,Referral,cancelled
usr_a89ea0d5,usr_a89ea0d5@example.com,2024-12-01,IN,Trial_Pro,Organic,active
usr_6b931dd8,usr_6b931dd8@example.com,2024-05-19,US,Trial_Pro,Organic,active
usr_680132c3,usr_680132c3@example.com,2024-09-01,UK,Trial_Basic,Social,active
usr_9822cc5a,usr_9822cc5a@example.com,2024-09-29,FR,Trial_Pro,Direct,active
usr_6b43ec77,usr_6b43ec77@example.com,2024-01-06,FR,Trial_Pro,Paid_Search,cancelled
usr_8e082fe4,usr_8e082fe4@example.com,2024-03-26,FR,Trial_Pro,Referral,cancelled
usr_7512c29f,usr_7512c29f@example.com,2024-06-07,DE,Trial_Basic,Paid_Search,cancelled
usr_bbbfd7fe,usr_bbbfd7fe@example.com,2024-02-22,ES,Trial_Pro,Direct,active
usr_c7ce0d63,usr_c7ce0d63@example.com,2024-06-01,DE,Trial_Basic,Social,active
usr_47896578,usr_47896578@example.com,2024-05-29,IN,Free,Email,active
usr_b84d8ce8,usr_b84d8ce8@example.com,2024-10-12,IN,Free,Referral,cancelled
usr_f6862140,usr_f6862140@example.com,2024-09-20,FR,Trial_Basic,Direct,active
usr_730a0d1e,usr_730a0d1e@example.com,2024-10-02,FR,Free,Referral,cancelled
usr_4b97692c,usr_4b97692c@example.com,2024-12-01,UK,Trial_Pro,Email,active
usr_23ddadbc,usr_23ddadbc@example.com,2024-09-21,IN,Trial_Basic,Organic,active
usr_131332f2,usr_131332f2@example.com,2024-10-21,UK,Trial_Pro,Direct,cancelled
usr_d917824e,usr_d917824e@example.com,2024-04-03,IN,Trial_Basic,Organic,active
usr_2c654ec2,usr_2c654ec2@example.com,2024-03-26,UK,Trial_Pro,Direct,cancelled
usr_cacad9ca,usr_cacad9ca@example.com,2024-03-10,DE,Trial_Basic,Organic,cancelled
usr_48d6fdbf,usr_48d6fdbf@example.com,2024-08-06,ES,Trial_Pro,Organic,active
usr_590707f0,usr_590707f0@example.com,2024-09-13,US,Trial_Basic,Referral,active
usr_6eaf05b6,usr_6eaf05b6@example.com,2024-06-24,DE,Trial_Basic,Organic,active
usr_af501d42,usr_af501d42@example.com,2024-01-31,IN,Free,Social,cancelled
usr_b6191827,usr_b6191827@example.com,2024-02-15,IN,Trial_Basic,Organic,active
usr_9e6120ac,usr_9e6120ac@example.com,2024-02-26,UK,Free,Paid_Search,active
usr_4d53e519,usr_4d53e519@example.com,2024-11-29,FR,Free,Organic,active
usr_46a09add,usr_46a09add@example.com,2024-09-20,IN,Free,Social,cancelled
usr_06e9bd9e,usr_06e9bd9e@example.com,2024-09-19,UK,Trial_Basic,Direct,cancelled
usr_e19d7383,usr_e19d7383@example.com,2024-04-26,US,Free,Organic,cancelled
usr_1c7501fe,usr_1c7501fe@example.com,2024-05-05,ES,Trial_Pro,Organic,active
usr_7e62a14e,usr_7e62a14e@example.com,2024-01-16,DE,Trial_Pro,Referral,cancelled
usr_0d4bd53a,usr_0d4bd53a@example.com,2024-05-26,DE,Trial_Basic,Organic,active
usr_88494a1a,usr_88494a1a@example.com,2024-11-14,US,Trial_Pro,Direct,active
usr_a9f6729e,usr_a9f6729e@example.com,2024-01-08,DE,Trial_Basic,Direct,cancelled
usr_0df3c8d7,usr_0df3c8d7@example.com,2024-03-31,UK,Trial_Pro,Paid_Search,active
usr_131a0cfc,usr_131a0cfc@example.com,2024-03-02,IN,Free,Paid_Search,active
usr_1f062be6,usr_1f062be6@example.com,2024-11-02,DE,Trial_Pro,Paid_Search,active
usr_99b496d2,usr_99b496d2@example.com,2024-05-06,IN,Trial_Basic,Organic,active
usr_8f6c064e,usr_8f6c064e@example.com,2024-03-21,IN,Trial_Basic,Direct,cancelled
usr_35408f80,usr_35408f80@example.com,2024-10-20,UK,Trial_Basic,Email,cancelled
usr_3d4ac47e,usr_3d4ac47e@example.com,2024-05-28,US,Free,Organic,active
usr_8c4460d3,usr_8c4460d3@example.com,2024-01-26,UK,Trial_Basic,Referral,active
usr_2359549a,usr_2359549a@example.com,2024-01-14,DE,Trial_Pro,Direct,cancelled
usr_cf3ad721,usr_cf3ad721@example.com,2024-09-29,IN,Free,Referral,cancelled
usr_4f7444c9,usr_4f7444c9@example.com,2024-02-01,US,Free,Direct,cancelled
usr_9ec56b37,usr_9ec56b37@example.com,2024-09-06,DE,Trial_Pro,Email,active
usr_c91effc1,usr_c91effc1@example.com,2024-02-29,ES,Trial_Basic,Paid_Search,active
usr_793db88c,usr_793db88c@example.com,2024-11-04,FR,Trial_Basic,Paid_Search,cancelled
usr_3db43ddd,usr_3db43ddd@example.com,2024-12-18,FR,Trial_Basic,Social,active
usr_618a38c0,usr_618a38c0@example.com,2024-12-26,DE,Trial_Basic,Organic,cancelled
usr_2d744224,usr_2d744224@example.com,2024-03-07,UK,Trial_Pro,Direct,active
usr_e0d53cda,usr_e0d53cda@example.com,2024-04-28,ES,Free,Email,cancelled
usr_5cf547b9,usr_5cf547b9@example.com,2024-03-21,US,Free,Referral,active
usr_b97ecb84,usr_b97ecb84@example.com,2024-11-06,FR,Trial_Pro,Social,cancelled
usr_e3a06c94,usr_e3a06c94@example.com,2024-01-18,ES,Free,Organic,active
usr_e76516b2,usr_e76516b2@example.com,2024-09-28,DE,Trial_Basic,Direct,active
usr_955dc436,usr_955dc436@example.com,2024-01-07,FR,Trial_Pro,Paid_Search,cancelled
usr_a6ff87a1,usr_a6ff87a1@example.com,2024-11-12,UK,Trial_Basic,Paid_Search,cancelled
usr_2231dde5,usr_2231dde5@example.com,2024-02-01,FR,Free,Organic,active
usr_82d41fab,usr_82d41fab@example.com,2024-11-25,DE,Trial_Pro,Social,cancelled
usr_f04a5a62,usr_f04a5a62@example.com,2024-08-01,ES,Trial_Basic,Organic,active
usr_189e5974,usr_189e5974@example.com,2024-08-28,US,Trial_Pro,Paid_Search,cancelled
usr_fcd92395,usr_fcd92395@example.com,2024-05-19,IN,Trial_Pro,Direct,active
usr_dc9a59e9,usr_dc9a59e9@example.com,2024-09-30,DE,Free,Direct,active
usr_6963efa6,usr_6963efa6@example.com,2024-02-26,UK,Trial_Pro,Email,active
usr_52ea86ec,usr_52ea86ec@example.com,2024-01-08,FR,Free,Social,active
usr_93fc5074,usr_93fc5074@example.com,2024-12-17,FR,Trial_Pro,Email,cancelled
usr_1ed2eeb4,usr_1ed2eeb4@example.com,2024-08-13,ES,Trial_Pro,Email,active
usr_e0162530,usr_e0162530@example.com,2024-01-29,US,Trial_Basic,Organic,active
usr_e3208d1b,usr_e3208d1b@example.com,2024-02-04,DE,Free,Email,active
usr_72606f5b,usr_72606f5b@example.com,2024-08-17,ES,Trial_Basic,Organic,cancelled
usr_7c2fe52a,usr_7c2fe52a@example.com,2024-07-10,FR,Trial_Pro,Organic,cancelled
usr_4f2d3be3,usr_4f2d3be3@example.com,2024-02-21,FR,Trial_Basic,Direct,cancelled
usr_1b25f31a,usr_1b25f31a@example.com,2024-06-21,IN,Free,Organic,cancelled
usr_a41703f6,usr_a41703f6@example.com,2024-06-28,UK,Trial_Pro,Email,cancelled
usr_bc0382d9,usr_bc0382d9@example.com,2024-10-23,US,Trial_Pro,Organic,active
usr_ef695078,usr_ef695078@example.com,2024-10-23,UK,Trial_Basic,Email,cancelled
usr_ed38699c,usr_ed38699c@example.com,2024-05-03,IN,Trial_Pro,Referral,cancelled
usr_42bd238a,usr_42bd238a@example.com,2024-04-05,UK,Trial_Pro,Referral,cancelled
usr_c09dd0e0,usr_c09dd0e0@example.com,2024-10-11,ES,Trial_Pro,Direct,cancelled
usr_dc0297f4,usr_dc0297f4@example.com,2024-11-24,US,Trial_Pro,Email,active
usr_d7b58db0,usr_d7b58db0@example.com,2024-06-14,US,Trial_Pro,Email,active
usr_58a96975,usr_58a96975@example.com,2024-04-16,FR,Trial_Basic,Organic,cancelled
usr_16ea7ac8,usr_16ea7ac8@example.com,2024-12-26,ES,Trial_Basic,Referral,cancelled
usr_fbfdcc0c,usr_fbfdcc0c@example.com,2024-08-08,IN,Trial_Pro,Referral,active
usr_31ae2771,usr_31ae2771@example.com,2024-10-05,US,Free,Paid_Search,cancelled
usr_72f26ccf,usr_72f26ccf@example.com,2024-11-14,ES,Trial_Pro,Social,active
usr_1c839a1f,usr_1c839a1f@example.com,2024-01-17,US,Free,Organic,cancelled
usr_756404d5,usr_756404d5@example.com,2024-02-20,US,Trial_Basic,Paid_Search,active
usr_ed1aba61,usr_ed1aba61@example.com,2024-07-22,UK,Trial_Basic,Email,cancelled
usr_1d6b0212,usr_1d6b0212@example.com,2024-09-12,ES,Trial_Basic,Email,cancelled
usr_2cc97aac,usr_2cc97aac@example.com,2024-01-30,UK,Trial_Pro,Referral,active
usr_a6de9f74,usr_a6de9f74@example.com,2024-09-21,DE,Trial_Basic,Direct,active
usr_6b3e29b9,usr_6b3e29b9@example.com,2024-10-22,US,Trial_Basic,Organic,cancelled
usr_e52cb29d,usr_e52cb29d@example.com,2024-04-23,DE,Free,Email,active
usr_420a4c97,usr_420a4c97@example.com,2024-05-26,FR,Trial_Basic,Direct,active
usr_efe810c0,usr_efe810c0@example.com,2024-05-07,IN,Free,Email,active
usr_04c94361,usr_04c94361@example.com,2024-03-28,UK,Trial_Basic,Email,cancelled
usr_f6e6fdb9,usr_f6e6fdb9@example.com,2024-10-09,US,Free,Paid_Search,active
usr_5a49050d,usr_5a49050d@example.com,2024-11-14,ES,Trial_Pro,Referral,active
usr_f570e704,usr_f570e704@example.com,2024-02-12,ES,Free,Direct,active
usr_eb44e133,usr_eb44e133@example.com,2024-07-15,IN,Trial_Pro,Direct,active
usr_7c18a5d8,usr_7c18a5d8@example.com,2024-05-02,UK,Trial_Basic,Direct,active
usr_60dcba50,usr_60dcba50@example.com,2024-08-01,IN,Trial_Basic,Direct,cancelled
usr_025ba6fa,usr_025ba6fa@example.com,2024-02-28,IN,Trial_Basic,Direct,cancelled
usr_a1193730,usr_a1193730@example.com,2024-08-01,FR,Free,Social,cancelled
usr_008f0c9f,usr_008f0c9f@example.com,2024-01-11,IN,Trial_Basic,Paid_Search,cancelled
usr_05cef2cc,usr_05cef2cc@example.com,2024-10-11,UK,Trial_Pro,Organic,cancelled
usr_89be41d8,usr_89be41d8@example.com,2024-07-08,ES,Trial_Pro,Email,active
usr_b41d952b,usr_b41d952b@example.com,2024-05-26,IN,Trial_Basic,Social,cancelled
usr_1c6a1c03,usr_1c6a1c03@example.com,2024-09-03,UK,Free,Organic,active
usr_8cd21bbf,usr_8cd21bbf@example.com,2024-11-26,UK,Free,Direct,cancelled
usr_7dc01d48,usr_7dc01d48@example.com,2024-04-10,ES,Trial_Basic,Email,active
usr_9a6c6035,usr_9a6c6035@example.com,2024-11-07,FR,Trial_Basic,Direct,cancelled
usr_a540e3ee,usr_a540e3ee@example.com,2024-01-29,IN,Trial_Basic,Direct,cancelled
usr_8b85dc3e,usr_8b85dc3e@example.com,2024-09-24,ES,Trial_Basic,Organic,active
usr_92a53216,usr_92a53216@example.com,2024-01-11,FR,Trial_Basic,Paid_Search,active
usr_840ca54e,usr_840ca54e@example.com,2024-05-14,DE,Trial_Pro,Referral,cancelled
usr_19dd8326,usr_19dd8326@example.com,2024-01-30,ES,Trial_Pro,Email,cancelled
usr_886f07fc,usr_886f07fc@example.com,2024-11-02,FR,Trial_Basic,Social,cancelled
usr_4a8e28eb,usr_4a8e28eb@example.com,2024-08-20,US,Trial_Pro,Referral,active
usr_e0ee36b1,usr_e0ee36b1@example.com,2024-11-08,US,Trial_Basic,Direct,cancelled
usr_e1c35717,usr_e1c35717@example.com,2024-01-21,DE,Trial_Pro,Referral,cancelled
usr_b0a5542c,usr_b0a5542c@example.com,2024-07-09,US,Trial_Pro,Organic,cancelled
usr_0d5b5d27,usr_0d5b5d27@example.com,2024-12-11,US,Free,Email,active
usr_55f7bd1e,usr_55f7bd1e@example.com,2024-07-19,IN,Trial_Basic,Referral,cancelled
usr_1b55ecfa,usr_1b55ecfa@example.com,2024-03-16,US,Trial_Pro,Paid_Search,active
usr_2bf9398d,usr_2bf9398d@example.com,2024-01-20,UK,Trial_Basic,Paid_Search,cancelled
usr_d6f552de,usr_d6f552de@example.com,2024-09-29,UK,Trial_Pro,Organic,active
usr_cb4e4066,usr_cb4e4066@example.com,2024-10-19,US,Free,Paid_Search,active
usr_05c2490c,usr_05c2490c@example.com,2024-05-02,UK,Trial_Basic,Email,cancelled
usr_8b5d3bed,usr_8b5d3bed@example.com,2024-11-29,UK,Trial_Basic,Organic,cancelled
usr_f2d67284,usr_f2d67284@example.com,2024-03-04,ES,Trial_Pro,Email,active
usr_b48c546e,usr_b48c546e@example.com,2024-11-14,US,Trial_Pro,Social,active
usr_be596b19,usr_be596b19@example.com,2024-08-02,IN,Trial_Basic,Social,cancelled
usr_4d0a228a,usr_4d0a228a@example.com,2024-10-13,UK,Trial_Pro,Direct,active
usr_64db6c87,usr_64db6c87@example.com,2024-03-27,IN,Trial_Basic,Direct,active
usr_41303fa5,usr_41303fa5@example.com,2024-06-30,FR,Trial_Basic,Social,active
usr_17815886,usr_17815886@example.com,2024-07-17,IN,Trial_Basic,Social,cancelled
usr_77fc3ebd,usr_77fc3ebd@example.com,2024-11-11,IN,Trial_Pro,Organic,active
usr_0673fef3,usr_0673fef3@example.com,2024-02-07,US,Trial_Pro,Paid_Search,cancelled
usr_b7f958aa,usr_b7f958aa@example.com,2024-12-02,FR,Trial_Pro,Referral,cancelled
usr_5c8e25db,usr_5c8e25db@example.com,2024-05-17,DE,Trial_Pro,Social,cancelled
usr_744f4484,usr_744f4484@example.com,2024-06-21,FR,Trial_Pro,Direct,cancelled
usr_493c054a,usr_493c054a@example.com,2024-05-30,UK,Trial_Basic,Direct,cancelled
usr_10776405,usr_10776405@example.com,2024-05-25,FR,Trial_Basic,Direct,cancelled
usr_194b212f,usr_194b212f@example.com,2024-04-04,UK,Trial_Basic,Email,active
usr_67f8ee00,usr_67f8ee00@example.com,2024-12-14,UK,Trial_Basic,Referral,cancelled
usr_234e4e75,usr_234e4e75@example.com,2024-01-17,UK,Trial_Basic,Direct,active
usr_a34f9998,usr_a34f9998@example.com,2024-07-04,DE,Trial_Basic,Referral,cancelled
usr_2947cbf4,usr_2947cbf4@example.com,2024-09-10,ES,Trial_Pro,Referral,active
usr_f5bc784f,usr_f5bc784f@example.com,2024-11-26,ES,Trial_Pro,Paid_Search,active
usr_8cd48ed7,usr_8cd48ed7@example.com,2024-07-14,US,Trial_Pro,Social,active
usr_d9f147ab,usr_d9f147ab@example.com,2024-03-09,DE,Trial_Pro,Paid_Search,active
usr_379bda5a,usr_379bda5a@example.com,2024-10-09,US,Trial_Pro,Referral,cancelled
usr_97527fcc,usr_97527fcc@example.com,2024-12-13,DE,Trial_Basic,Email,cancelled
usr_df03966c,usr_df03966c@example.com,2024-09-19,UK,Free,Organic,active
usr_67ea3e26,usr_67ea3e26@example.com,2024-01-20,FR,Trial_Pro,Social,cancelled
usr_e6178f65,usr_e6178f65@example.com,2024-05-28,US,Trial_Pro,Direct,active
usr_38c61583,usr_38c61583@example.com,2024-08-05,IN,Trial_Basic,Referral,active
usr_d4ab837e,usr_d4ab837e@example.com,2024-02-13,US,Trial_Basic,Direct,cancelled
usr_664b66df,usr_664b66df@example.com,2024-09-12,DE,Trial_Pro,Referral,cancelled
usr_c3cd0f7f,usr_c3cd0f7f@example.com,2024-10-23,FR,Trial_Basic,Referral,cancelled
usr_f6d916a3,usr_f6d916a3@example.com,2024-07-29,UK,Trial_Basic,Referral,cancelled
usr_6a66280b,usr_6a66280b@example.com,2024-03-10,DE,Trial_Basic,Paid_Search,active
usr_bedb09e1,usr_bedb09e1@example.com,2024-12-16,US,Free,Organic,active
usr_49790fe0,usr_49790fe0@example.com,2024-09-18,US,Trial_Basic,Organic,active
usr_cb0b94cf,usr_cb0b94cf@example.com,2024-04-18,UK,Trial_Basic,Paid_Search,active
usr_87bd53e9,usr_87bd53e9@example.com,2024-12-30,US,Trial_Basic,Email,active
usr_373dd671,usr_373dd671@example.com,2024-04-16,FR,Trial_Pro,Organic,active
usr_1dd4473c,usr_1dd4473c@example.com,2024-03-26,IN,Trial_Basic,Email,cancelled
usr_ef4be576,usr_ef4be576@example.com,2024-01-12,FR,Trial_Basic,Paid_Search,cancelled
usr_d0f7caf7,usr_d0f7caf7@example.com,2024-02-16,UK,Free,Social,active
usr_e5d35d96,usr_e5d35d96@example.com,2024-11-18,DE,Trial_Pro,Email,cancelled
usr_e3bf3e49,usr_e3bf3e49@example.com,2024-11-13,US,Trial_Pro,Paid_Search,active
usr_137403e9,usr_137403e9@example.com,2024-11-03,DE,Trial_Basic,Email,cancelled
usr_0d8fb0e3,usr_0d8fb0e3@example.com,2024-06-25,FR,Trial_Pro,Social,active
usr_64914d49,usr_64914d49@example.com,2024-05-21,DE,Trial_Basic,Direct,active
usr_8f1e7ed4,usr_8f1e7ed4@example.com,2024-10-01,IN,Trial_Basic,Referral,active
usr_aed23981,usr_aed23981@example.com,2024-05-29,IN,Trial_Basic,Organic,active
usr_4e93c95f,usr_4e93c95f@example.com,2024-04-02,FR,Trial_Pro,Social,active
usr_4cd73d8d,usr_4cd73d8d@example.com,2024-01-11,US,Trial_Basic,Referral,active
usr_b49bc422,usr_b49bc422@example.com,2024-12-09,IN,Trial_Pro,Direct,active
usr_255a58a4,usr_255a58a4@example.com,2024-10-05,FR,Trial_Basic,Email,cancelled
usr_c39e101f,usr_c39e101f@example.com,2024-09-28,UK,Trial_Basic,Organic,cancelled
usr_93ce4758,usr_93ce4758@example.com,2024-08-10,ES,Trial_Pro,Referral,active
usr_828904a6,usr_828904a6@example.com,2024-05-20,UK,Trial_Basic,Referral,cancelled
usr_f088836c,usr_f088836c@example.com,2024-01-31,DE,Trial_Pro,Social,cancelled
usr_b6f3d723,usr_b6f3d723@example.com,2024-07-10,IN,Trial_Basic,Organic,cancelled
usr_12e76023,usr_12e76023@example.com,2024-06-03,IN,Trial_Pro,Referral,cancelled
usr_15512fd9,usr_15512fd9@example.com,2024-11-19,US,Trial_Basic,Social,active
usr_d994654b,usr_d994654b@example.com,2024-10-22,IN,Trial_Pro,Social,cancelled
usr_94fe9035,usr_94fe9035@example.com,2024-01-19,US,Free,Email,active
usr_43ee2529,usr_43ee2529@example.com,2024-06-12,IN,Trial_Basic,Social,cancelled
usr_5d02874f,usr_5d02874f@example.com,2024-11-09,IN,Trial_Pro,Direct,active
usr_63c2e4f8,usr_63c2e4f8@example.com,2024-07-26,ES,Trial_Pro,Organic,active
usr_222a5e9b,usr_222a5e9b@example.com,2024-10-31,UK,Trial_Basic,Direct,cancelled
usr_e6d4268c,usr_e6d4268c@example.com,2024-03-20,UK,Trial_Pro,Email,active
usr_f72da78f,usr_f72da78f@example.com,2024-11-30,US,Free,Referral,active
usr_778b84fa,usr_778b84fa@example.com,2024-07-05,ES,Trial_Pro,Organic,cancelled
usr_31f9c0e9,usr_31f9c0e9@example.com,2024-12-09,ES,Free,Referral,cancelled
usr_613cc6cc,usr_613cc6cc@example.com,2024-05-16,IN,Trial_Basic,Organic,cancelled
usr_dea7f0d7,usr_dea7f0d7@example.com,2024-02-19,US,Trial_Pro,Organic,active
usr_89b99f85,usr_89b99f85@example.com,2024-12-26,ES,Trial_Basic,Email,active
usr_e9f3be23,usr_e9f3be23@example.com,2024-07-14,DE,Trial_Pro,Referral,cancelled
usr_3aabd2d3,usr_3aabd2d3@example.com,2024-02-07,IN,Free,Organic,cancelled
usr_4b023a55,usr_4b023a55@example.com,2024-04-03,IN,Trial_Pro,Direct,active
usr_556800da,usr_556800da@example.com,2024-10-14,ES,Trial_Pro,Email,cancelled
usr_ea021768,usr_ea021768@example.com,2024-03-16,UK,Trial_Pro,Organic,active
usr_e406fd7a,usr_e406fd7a@example.com,2024-09-14,UK,Trial_Basic,Referral,active
usr_f3ca3a7f,usr_f3ca3a7f@example.com,2024-10-17,IN,Trial_Basic,Organic,active
usr_b0ab4c74,usr_b0ab4c74@example.com,2024-05-26,FR,Trial_Basic,Organic,cancelled
usr_d0662337,usr_d0662337@example.com,2024-05-02,FR,Free,Organic,active
usr_a8826012,usr_a8826012@example.com,2024-01-26,DE,Trial_Pro,Email,cancelled
usr_92c2bce7,usr_92c2bce7@example.com,2024-04-05,FR,Free,Paid_Search,active
usr_b11ce21b,usr_b11ce21b@example.com,2024-12-04,US,Trial_Basic,Social,cancelled
usr_ffd52e9c,usr_ffd52e9c@example.com,2024-11-25,UK,Trial_Basic,Referral,cancelled
usr_009d9f7f,usr_009d9f7f@example.com,2024-11-06,ES,Trial_Basic,Paid_Search,cancelled
usr_0fbe1ace,usr_0fbe1ace@example.com,2024-04-06,ES,Trial_Pro,Social,active
usr_e2fcdd9f,usr_e2fcdd9f@example.com,2024-07-19,ES,Trial_Pro,Direct,active
usr_c455b346,usr_c455b346@example.com,2024-07-05,IN,Trial_Basic,Direct,cancelled
usr_98546ffb,usr_98546ffb@example.com,2024-11-21,DE,Trial_Basic,Social,active
usr_628ab590,usr_628ab590@example.com,2024-10-15,UK,Trial_Pro,Direct,cancelled
usr_90d5f085,usr_90d5f085@example.com,2024-10-29,ES,Trial_Pro,Direct,cancelled
usr_4d7b70b2,usr_4d7b70b2@example.com,2024-12-11,IN,Trial_Basic,Email,cancelled
usr_50b7e187,usr_50b7e187@example.com,2024-08-07,IN,Trial_Basic,Direct,cancelled
usr_54adf4a3,usr_54adf4a3@example.com,2024-04-13,IN,Trial_Pro,Referral,cancelled
usr_0dc8837b,usr_0dc8837b@example.com,2024-02-12,DE,Trial_Basic,Paid_Search,active
usr_0cc5d096,usr_0cc5d096@example.com,2024-09-08,IN,Trial_Pro,Direct,cancelled
usr_18af6324,usr_18af6324@example.com,2024-03-13,UK,Trial_Basic,Direct,active
usr_e2fd2ba6,usr_e2fd2ba6@example.com,2024-12-20,UK,Trial_Pro,Organic,active
usr_76ed299a,usr_76ed299a@example.com,2024-11-23,UK,Trial_Basic,Direct,cancelled
usr_f0a6edbe,usr_f0a6edbe@example.com,2024-03-28,IN,Trial_Basic,Email,cancelled
usr_b908c79c,usr_b908c79c@example.com,2024-01-27,US,Free,Email,active
usr_00ac5945,usr_00ac5945@example.com,2024-02-04,IN,Trial_Pro,Direct,cancelled
usr_8372787f,usr_8372787f@example.com,2024-01-26,US,Free,Direct,cancelled
usr_396988f6,usr_396988f6@example.com,2024-12-27,ES,Trial_Basic,Referral,cancelled
usr_ef4ad60e,usr_ef4ad60e@example.com,2024-10-23,DE,Free,Referral,active
usr_fa1ff5b6,usr_fa1ff5b6@example.com,2024-03-16,FR,Trial_Basic,Referral,cancelled
usr_857aa624,usr_857aa624@example.com,2024-03-14,US,Trial_Pro,Direct,cancelled
usr_ff779fc5,usr_ff779fc5@example.com,2024-02-29,ES,Trial_Pro,Email,active
usr_e1916c2d,usr_e1916c2d@example.com,2024-05-01,UK,Trial_Pro,Paid_Search,active
usr_c7a43247,usr_c7a43247@example.com,2024-07-15,FR,Trial_Basic,Direct,active
usr_89541c98,usr_89541c98@example.com,2024-09-30,DE,Trial_Pro,Paid_Search,cancelled
usr_59d66ebc,usr_59d66ebc@example.com,2024-04-26,US,Trial_Pro,Email,active
usr_164517e8,usr_164517e8@example.com,2024-09-29,IN,Trial_Basic,Social,cancelled
usr_c66b232a,usr_c66b232a@example.com,2024-10-13,UK,Trial_Pro,Organic,cancelled
usr_db106cfb,usr_db106cfb@example.com,2024-10-31,US,Trial_Basic,Email,cancelled
usr_393cf1c1,usr_393cf1c1@example.com,2024-06-03,UK,Trial_Basic,Organic,active
usr_bb3b3fd6,usr_bb3b3fd6@example.com,2024-10-22,ES,Trial_Basic,Social,cancelled
usr_3d8b0a0f,usr_3d8b0a0f@example.com,2024-10-30,US,Trial_Pro,Direct,cancelled
usr_8e022901,usr_8e022901@example.com,2024-06-13,DE,Free,Organic,cancelled
usr_e1d8d047,usr_e1d8d047@example.com,2024-09-08,ES,Trial_Pro,Direct,cancelled
usr_ea7ccb9d,usr_ea7ccb9d@example.com,2024-11-30,DE,Free,Referral,active
usr_37d2c26b,usr_37d2c26b@example.com,2024-12-07,DE,Trial_Pro,Direct,active
usr_75c82119,usr_75c82119@example.com,2024-02-11,UK,Trial_Pro,Social,cancelled
usr_8f5f5443,usr_8f5f5443@example.com,2024-08-28,ES,Trial_Pro,Organic,cancelled
usr_19734051,usr_19734051@example.com,2024-02-25,IN,Trial_Basic,Direct,active
usr_a0d3f38f,usr_a0d3f38f@example.com,2024-09-19,IN,Trial_Pro,Social,cancelled
usr_15a173cc,usr_15a173cc@example.com,2024-07-30,US,Trial_Basic,Social,active
usr_d277f882,usr_d277f882@example.com,2024-01-12,UK,Free,Social,active
usr_f63ddf60,usr_f63ddf60@example.com,2024-11-18,ES,Free,Social,cancelled
usr_5f80ce1a,usr_5f80ce1a@example.com,2024-12-01,IN,Trial_Pro,Social,active
usr_16b33033,usr_16b33033@example.com,2024-04-23,US,Trial_Basic,Direct,active
