customer_id,email,signup_date,country,pricing_plan,acquisition_channel,status,subscription_id,plan,start_date,end_date,status_sub,price,billing_period
usr_3bc80429,usr_3bc80429@example.com,2024-10-19,US,Trial_Pro,Referral,cancelled,sub_e7834b,Trial_Pro,2024-10-19,2024-11-02,Trial,0.0,monthly
usr_ada5b3c4,usr_ada5b3c4@example.com,2024-11-16,DE,Trial_Pro,Email,cancelled,sub_dbbace,Trial_Pro,2024-11-16,2024-11-30,Trial,0.0,monthly
usr_2459f5bc,usr_2459f5bc@example.com,2024-03-25,IN,Trial_Pro,Referral,active,sub_4af7b7,Trial_Pro,2024-03-25,2024-04-08,Trial,0.0,monthly
usr_0915f105,usr_0915f105@example.com,2024-02-06,US,Trial_Pro,Direct,cancelled,sub_11baab,Trial_Pro,2024-02-06,2024-02-20,Trial,0.0,monthly
usr_3cb877c5,usr_3cb877c5@example.com,2024-10-27,DE,Trial_Basic,Organic,cancelled,sub_812a61,Trial_Basic,2024-10-27,2024-11-10,Trial,0.0,monthly
usr_2506e206,usr_2506e206@example.com,2024-09-30,ES,Trial_Basic,Email,cancelled,sub_aeba9a,Trial_Basic,2024-09-30,2024-10-14,Trial,0.0,monthly
usr_7b6bec45,usr_7b6bec45@example.com,2024-01-26,US,Trial_Basic,Email,active,sub_5b7134,Trial_Basic,2024-01-26,2024-02-09,Trial,0.0,monthly
usr_08e64bbb,usr_08e64bbb@example.com,2024-10-08,DE,Trial_Basic,Organic,cancelled,sub_49d7e9,Trial_Basic,2024-10-08,2024-10-22,Trial,0.0,monthly
usr_b608a2a8,usr_b608a2a8@example.com,2024-02-13,IN,Trial_Basic,Referral,active,sub_818c73,Trial_Basic,2024-02-13,2024-02-27,Trial,0.0,monthly
usr_32133bd1,usr_32133bd1@example.com,2024-03-27,DE,Free,Social,cancelled,,,,,,,
usr_c23a6904,usr_c23a6904@example.com,2024-08-21,ES,Trial_Basic,Social,active,sub_1d1a87,Trial_Basic,2024-08-21,2024-09-04,Trial,0.0,monthly
usr_5e9f8e6d,usr_5e9f8e6d@example.com,2024-09-04,ES,Trial_Basic,Social,cancelled,sub_01ba6f,Trial_Basic,2024-09-04,2024-09-18,Trial,0.0,monthly
usr_26215113,usr_26215113@example.com,2024-04-03,FR,Trial_Pro,Referral,active,sub_0c2a57,Trial_Pro,2024-04-03,2024-04-17,Trial,0.0,monthly
usr_a3a918e3,usr_a3a918e3@example.com,2024-12-24,FR,Free,Paid_Search,cancelled,,,,,,,
usr_6c7aa610,usr_6c7aa610@example.com,2024-02-27,ES,Trial_Pro,Organic,cancelled,sub_cb0041,Trial_Pro,2024-02-27,2024-03-12,Trial,0.0,monthly
usr_cdae679d,usr_cdae679d@example.com,2024-12-07,IN,Trial_Basic,Email,active,sub_26c9de,Pro_Monthly,2024-12-22,2024-12-21,Active,99.0,monthly
usr_e3fbe449,usr_e3fbe449@example.com,2024-11-30,FR,Free,Email,active,,,,,,,
usr_1a562782,usr_1a562782@example.com,2024-03-21,DE,Trial_Basic,Organic,cancelled,sub_4ccb58,Trial_Basic,2024-03-21,2024-04-04,Trial,0.0,monthly
usr_d9d64eac,usr_d9d64eac@example.com,2024-02-20,US,Trial_Pro,Direct,active,sub_eac46c,Trial_Pro,2024-02-20,2024-03-05,Trial,0.0,monthly
usr_86a5dda4,usr_86a5dda4@example.com,2024-07-31,DE,Trial_Pro,Organic,cancelled,sub_c9aaaa,Trial_Pro,2024-07-31,2024-08-14,Trial,0.0,monthly
usr_742b6368,usr_742b6368@example.com,2024-04-14,IN,Trial_Pro,Direct,active,sub_7454db,Basic_Monthly,2024-05-30,2024-05-29,Active,29.0,monthly
usr_06125b9a,usr_06125b9a@example.com,2024-10-19,UK,Free,Direct,active,,,,,,,
usr_86faa06a,usr_86faa06a@example.com,2024-10-20,IN,Free,Paid_Search,cancelled,,,,,,,
usr_6012bc82,usr_6012bc82@example.com,2024-01-06,IN,Trial_Basic,Referral,active,sub_803f10,Trial_Basic,2024-01-06,2024-01-20,Trial,0.0,monthly
usr_d0c0eeba,usr_d0c0eeba@example.com,2024-06-09,ES,Trial_Basic,Email,cancelled,sub_76e66b,Trial_Basic,2024-06-09,2024-06-23,Trial,0.0,monthly
usr_873065ad,usr_873065ad@example.com,2024-01-24,ES,Trial_Basic,Referral,active,sub_967a29,Trial_Basic,2024-01-24,2024-02-07,Trial,0.0,monthly
usr_051a428d,usr_051a428d@example.com,2024-04-30,DE,Trial_Pro,Social,active,sub_5b705c,Trial_Pro,2024-04-30,2024-05-14,Trial,0.0,monthly
usr_657fb48f,usr_657fb48f@example.com,2024-05-21,US,Trial_Basic,Referral,cancelled,sub_9ad0f1,Trial_Basic,2024-05-21,2024-06-04,Trial,0.0,monthly
usr_60de917c,usr_60de917c@example.com,2024-02-19,US,Free,Organic,cancelled,,,,,,,
usr_2492bc3f,usr_2492bc3f@example.com,2024-08-29,DE,Trial_Basic,Paid_Search,cancelled,sub_8f5196,Basic_Annual,2024-09-13,2024-09-12,Active,290.0,monthly
usr_5eb82406,usr_5eb82406@example.com,2024-05-29,DE,Trial_Pro,Referral,cancelled,sub_4348b6,Pro_Annual,2024-06-13,2024-06-12,Active,990.0,monthly
usr_99636e92,usr_99636e92@example.com,2024-10-04,ES,Trial_Basic,Organic,active,sub_c51272,Trial_Basic,2024-10-04,2024-10-18,Trial,0.0,monthly
usr_a9bff33f,usr_a9bff33f@example.com,2024-05-19,ES,Trial_Pro,Email,active,sub_6be233,Trial_Pro,2024-05-19,2024-06-02,Trial,0.0,monthly
usr_e60879f2,usr_e60879f2@example.com,2024-05-24,UK,Trial_Basic,Direct,cancelled,sub_f6c1db,Trial_Basic,2024-05-24,2024-06-07,Trial,0.0,monthly
usr_68ccff70,usr_68ccff70@example.com,2024-09-25,DE,Free,Referral,active,,,,,,,
usr_f86de468,usr_f86de468@example.com,2024-02-23,ES,Trial_Pro,Direct,cancelled,sub_ff5ba9,Trial_Pro,2024-02-23,2024-03-08,Trial,0.0,monthly
usr_6baa7c63,usr_6baa7c63@example.com,2024-12-27,UK,Free,Paid_Search,active,,,,,,,
usr_7aec689f,usr_7aec689f@example.com,2024-01-26,ES,Trial_Basic,Email,cancelled,sub_90e1ae,Trial_Basic,2024-01-26,2024-02-09,Trial,0.0,monthly
usr_1e971c63,usr_1e971c63@example.com,2024-01-18,FR,Free,Referral,active,,,,,,,
usr_a845e7a1,usr_a845e7a1@example.com,2024-03-07,US,Trial_Basic,Organic,active,sub_b7e15c,Trial_Basic,2024-03-07,2024-03-21,Trial,0.0,monthly
usr_e2219154,usr_e2219154@example.com,2024-05-18,DE,Trial_Basic,Email,active,sub_f059ec,Trial_Basic,2024-05-18,2024-06-01,Trial,0.0,monthly
usr_40815046,usr_40815046@example.com,2024-04-12,IN,Trial_Pro,Referral,active,sub_8a7396,Trial_Pro,2024-04-12,2024-04-26,Trial,0.0,monthly
usr_c568c294,usr_c568c294@example.com,2024-07-21,IN,Free,Email,cancelled,,,,,,,
usr_ef1166e0,usr_ef1166e0@example.com,2024-08-09,FR,Trial_Basic,Social,active,sub_6f4fde,Trial_Basic,2024-08-09,2024-08-23,Trial,0.0,monthly
usr_8081781f,usr_8081781f@example.com,2024-02-12,ES,Free,Email,active,,,,,,,
usr_7b86441b,usr_7b86441b@example.com,2024-03-01,DE,Free,Email,cancelled,,,,,,,
usr_88e1756a,usr_88e1756a@example.com,2024-04-01,ES,Trial_Basic,Organic,cancelled,sub_da0837,Trial_Basic,2024-04-01,2024-04-15,Trial,0.0,monthly
usr_ad99f780,usr_ad99f780@example.com,2024-05-11,UK,Trial_Pro,Social,cancelled,sub_810507,Trial_Pro,2024-05-11,2024-05-25,Trial,0.0,monthly
usr_9a258d1e,usr_9a258d1e@example.com,2024-06-16,DE,Trial_Pro,Direct,cancelled,sub_736492,Trial_Pro,2024-06-16,2024-06-30,Trial,0.0,monthly
usr_49bde4e9,usr_49bde4e9@example.com,2024-09-07,IN,Free,Paid_Search,cancelled,,,,,,,
usr_d2d83b36,usr_d2d83b36@example.com,2024-01-16,US,Trial_Basic,Referral,active,sub_7b30bf,Trial_Basic,2024-01-16,2024-01-30,Trial,0.0,monthly
usr_3936c11f,usr_3936c11f@example.com,2024-09-21,DE,Free,Paid_Search,cancelled,,,,,,,
usr_87dc0ca0,usr_87dc0ca0@example.com,2024-03-17,IN,Trial_Pro,Direct,active,sub_967304,Trial_Pro,2024-03-17,2024-03-31,Trial,0.0,monthly
usr_66908717,usr_66908717@example.com,2024-11-26,DE,Free,Referral,active,,,,,,,
usr_47b0f8f8,usr_47b0f8f8@example.com,2024-04-23,IN,Trial_Basic,Referral,cancelled,sub_e19723,Trial_Basic,2024-04-23,2024-05-07,Trial,0.0,monthly
usr_19550af7,usr_19550af7@example.com,2024-12-13,US,Trial_Pro,Direct,active,sub_c2d3f8,Trial_Pro,2024-12-13,2024-12-27,Trial,0.0,monthly
usr_cc31646e,usr_cc31646e@example.com,2024-01-04,ES,Trial_Basic,Email,active,sub_c1e383,Basic_Annual,2024-01-19,2024-01-18,Active,290.0,monthly
usr_868e3666,usr_868e3666@example.com,2024-11-22,US,Trial_Basic,Paid_Search,cancelled,sub_69885d,Pro_Monthly,2024-12-07,2024-12-06,Active,99.0,monthly
usr_4db07014,usr_4db07014@example.com,2024-04-06,FR,Trial_Basic,Direct,active,sub_61ad12,Trial_Basic,2024-04-06,2024-04-20,Trial,0.0,monthly
usr_fd6d9a87,usr_fd6d9a87@example.com,2024-02-13,US,Trial_Pro,Organic,cancelled,sub_4f10e7,Trial_Pro,2024-02-13,2024-02-27,Trial,0.0,monthly
usr_391f635b,usr_391f635b@example.com,2024-10-25,DE,Trial_Basic,Email,cancelled,sub_52c7a5,Basic_Annual,2024-11-09,2024-11-08,Active,290.0,monthly
usr_2b72ea45,usr_2b72ea45@example.com,2024-05-29,UK,Trial_Pro,Email,active,sub_bcbf83,Trial_Pro,2024-05-29,2024-06-12,Trial,0.0,monthly
usr_1358659f,usr_1358659f@example.com,2024-06-02,UK,Trial_Basic,Social,cancelled,sub_76c209,Trial_Basic,2024-06-02,2024-06-16,Trial,0.0,monthly
usr_7c2290c5,usr_7c2290c5@example.com,2024-09-17,ES,Free,Email,active,,,,,,,
usr_65c4a370,usr_65c4a370@example.com,2024-02-06,FR,Trial_Pro,Direct,active,sub_460120,Trial_Pro,2024-02-06,2024-02-20,Trial,0.0,monthly
usr_c878275c,usr_c878275c@example.com,2024-09-13,UK,Trial_Pro,Direct,active,sub_6df78b,Trial_Pro,2024-09-13,2024-09-27,Trial,0.0,monthly
usr_1d0e1f7d,usr_1d0e1f7d@example.com,2024-02-12,IN,Trial_Pro,Organic,active,sub_d83118,Trial_Pro,2024-02-12,2024-02-26,Trial,0.0,monthly
usr_65ac668c,usr_65ac668c@example.com,2024-05-25,IN,Trial_Pro,Paid_Search,cancelled,sub_9b98cc,Trial_Pro,2024-05-25,2024-06-08,Trial,0.0,monthly
usr_e314f6c9,usr_e314f6c9@example.com,2024-12-07,IN,Trial_Pro,Direct,cancelled,sub_7e6fab,Trial_Pro,2024-12-07,2024-12-21,Trial,0.0,monthly
usr_02821680,usr_02821680@example.com,2024-01-19,UK,Trial_Basic,Direct,cancelled,sub_c22884,Trial_Basic,2024-01-19,2024-02-02,Trial,0.0,monthly
usr_51ff501a,usr_51ff501a@example.com,2024-03-23,UK,Trial_Pro,Social,active,sub_49aed9,Trial_Pro,2024-03-23,2024-04-06,Trial,0.0,monthly
usr_53b84540,usr_53b84540@example.com,2024-10-10,IN,Free,Social,cancelled,,,,,,,
usr_2a7b5620,usr_2a7b5620@example.com,2024-10-18,UK,Trial_Pro,Direct,cancelled,sub_ac8626,Trial_Pro,2024-10-18,2024-11-01,Trial,0.0,monthly
usr_a11d9d35,usr_a11d9d35@example.com,2024-07-26,US,Trial_Pro,Paid_Search,active,sub_3407b1,Trial_Pro,2024-07-26,2024-08-09,Trial,0.0,monthly
usr_16862155,usr_16862155@example.com,2024-07-08,UK,Trial_Basic,Direct,active,sub_968795,Trial_Basic,2024-07-08,2024-07-22,Trial,0.0,monthly
usr_0ea619b8,usr_0ea619b8@example.com,2024-05-07,UK,Trial_Basic,Social,active,sub_07d736,Trial_Basic,2024-05-07,2024-05-21,Trial,0.0,monthly
usr_97e118e5,usr_97e118e5@example.com,2024-10-03,ES,Trial_Basic,Direct,active,sub_fa6826,Trial_Basic,2024-10-03,2024-10-17,Trial,0.0,monthly
usr_3297d316,usr_3297d316@example.com,2024-10-16,ES,Trial_Basic,Social,cancelled,sub_d7b74a,Trial_Basic,2024-10-16,2024-10-30,Trial,0.0,monthly
usr_64223060,usr_64223060@example.com,2024-09-14,UK,Free,Referral,active,,,,,,,
usr_fdfb77f6,usr_fdfb77f6@example.com,2024-10-16,ES,Trial_Basic,Paid_Search,cancelled,sub_acbe8c,Trial_Basic,2024-10-16,2024-10-30,Trial,0.0,monthly
usr_a598a2dd,usr_a598a2dd@example.com,2024-03-15,US,Trial_Pro,Email,cancelled,sub_2aee2b,Trial_Pro,2024-03-15,2024-03-29,Trial,0.0,monthly
usr_c5f41662,usr_c5f41662@example.com,2024-05-24,ES,Trial_Basic,Direct,active,sub_0d074f,Basic_Monthly,2024-07-09,2024-07-08,Active,29.0,monthly
usr_221d885e,usr_221d885e@example.com,2024-01-12,FR,Trial_Pro,Paid_Search,active,sub_bdc463,Trial_Pro,2024-01-12,2024-01-26,Trial,0.0,monthly
usr_62c3d7a8,usr_62c3d7a8@example.com,2024-10-19,DE,Trial_Basic,Email,active,sub_2b0cdb,Trial_Basic,2024-10-19,2024-11-02,Trial,0.0,monthly
usr_b76813b3,usr_b76813b3@example.com,2024-04-16,US,Trial_Pro,Social,cancelled,sub_786de4,Trial_Pro,2024-04-16,2024-04-30,Trial,0.0,monthly
usr_bab9473c,usr_bab9473c@example.com,2024-04-01,IN,Trial_Basic,Paid_Search,cancelled,sub_3a502c,Basic_Monthly,2024-05-17,2024-05-16,Active,29.0,monthly
usr_8233e7ac,usr_8233e7ac@example.com,2024-09-19,IN,Free,Social,active,,,,,,,
usr_82c6b35d,usr_82c6b35d@example.com,2024-03-18,IN,Trial_Pro,Direct,cancelled,sub_6a5392,Trial_Pro,2024-03-18,2024-04-01,Trial,0.0,monthly
usr_ef0c0ae3,usr_ef0c0ae3@example.com,2024-02-07,FR,Free,Social,active,,,,,,,
usr_58918537,usr_58918537@example.com,2024-03-30,ES,Trial_Pro,Social,cancelled,sub_65d294,Trial_Pro,2024-03-30,2024-04-13,Trial,0.0,monthly
usr_45bff926,usr_45bff926@example.com,2024-09-27,FR,Trial_Basic,Email,cancelled,sub_72f72e,Trial_Basic,2024-09-27,2024-10-11,Trial,0.0,monthly
usr_40c15a39,usr_40c15a39@example.com,2024-11-06,IN,Trial_Pro,Paid_Search,cancelled,sub_7ac0a0,Trial_Pro,2024-11-06,2024-11-20,Trial,0.0,monthly
usr_8e6a3df1,usr_8e6a3df1@example.com,2024-10-06,US,Free,Organic,cancelled,,,,,,,
usr_98ef14b3,usr_98ef14b3@example.com,2024-04-11,UK,Trial_Pro,Referral,cancelled,sub_de88f0,Trial_Pro,2024-04-11,2024-04-25,Trial,0.0,monthly
usr_b183d69c,usr_b183d69c@example.com,2024-12-13,US,Trial_Pro,Email,cancelled,sub_b726fd,Pro_Annual,2024-12-28,2024-12-27,Active,990.0,monthly
usr_b42f327b,usr_b42f327b@example.com,2024-09-15,ES,Trial_Basic,Email,active,sub_45144b,Basic_Monthly,2024-10-31,2024-10-31,Cancelled,0.0,monthly
usr_6c9d4892,usr_6c9d4892@example.com,2024-01-18,FR,Trial_Basic,Organic,cancelled,sub_3baafb,Trial_Basic,2024-01-18,2024-02-01,Trial,0.0,monthly
usr_0ce94545,usr_0ce94545@example.com,2024-10-09,US,Free,Email,cancelled,,,,,,,
usr_de9d7d03,usr_de9d7d03@example.com,2024-03-04,FR,Trial_Basic,Paid_Search,cancelled,sub_259ebd,Basic_Monthly,2024-04-19,2024-04-18,Active,29.0,monthly
usr_0cd26488,usr_0cd26488@example.com,2024-03-05,US,Free,Paid_Search,active,,,,,,,
usr_f96da425,usr_f96da425@example.com,2024-10-15,FR,Trial_Pro,Direct,cancelled,sub_32e61c,Trial_Pro,2024-10-15,2024-10-29,Trial,0.0,monthly
usr_dd87478f,usr_dd87478f@example.com,2024-06-06,ES,Trial_Basic,Organic,cancelled,sub_7b0d8c,Trial_Basic,2024-06-06,2024-06-20,Trial,0.0,monthly
usr_2990fbac,usr_2990fbac@example.com,2024-08-02,US,Trial_Basic,Organic,active,sub_93067e,Trial_Basic,2024-08-02,2024-08-16,Trial,0.0,monthly
usr_8efc6c87,usr_8efc6c87@example.com,2024-09-12,FR,Free,Social,active,,,,,,,
usr_6fd7450f,usr_6fd7450f@example.com,2024-06-10,ES,Trial_Basic,Referral,cancelled,sub_356649,Trial_Basic,2024-06-10,2024-06-24,Trial,0.0,monthly
usr_ff6f0f0b,usr_ff6f0f0b@example.com,2024-09-30,ES,Free,Referral,cancelled,,,,,,,
usr_744e8ab6,usr_744e8ab6@example.com,2024-08-13,FR,Free,Social,cancelled,,,,,,,
usr_abe4b267,usr_abe4b267@example.com,2024-12-24,FR,Trial_Pro,Organic,active,sub_071f5c,Trial_Pro,2024-12-24,2025-01-07,Trial,0.0,monthly
usr_7ddd6d6c,usr_7ddd6d6c@example.com,2024-12-16,ES,Free,Paid_Search,cancelled,,,,,,,
usr_62e5441b,usr_62e5441b@example.com,2024-02-17,DE,Free,Organic,cancelled,,,,,,,
usr_7de09462,usr_7de09462@example.com,2024-12-01,DE,Free,Organic,cancelled,,,,,,,
usr_03cb31a6,usr_03cb31a6@example.com,2024-10-28,US,Trial_Pro,Direct,active,sub_d9b8a9,Trial_Pro,2024-10-28,2024-11-11,Trial,0.0,monthly
usr_93826c5a,usr_93826c5a@example.com,2024-06-24,ES,Trial_Basic,Paid_Search,cancelled,sub_1101d4,Trial_Basic,2024-06-24,2024-07-08,Trial,0.0,monthly
usr_204b1199,usr_204b1199@example.com,2024-11-09,IN,Free,Paid_Search,active,,,,,,,
usr_2d046d2e,usr_2d046d2e@example.com,2024-06-15,DE,Trial_Basic,Paid_Search,active,sub_99b0e1,Trial_Basic,2024-06-15,2024-06-29,Trial,0.0,monthly
usr_f4d9aa33,usr_f4d9aa33@example.com,2024-01-08,DE,Trial_Basic,Organic,cancelled,sub_0e9425,Pro_Monthly,2024-02-23,2024-02-22,Active,99.0,monthly
usr_03a04a28,usr_03a04a28@example.com,2024-06-20,IN,Trial_Basic,Referral,cancelled,sub_e58455,Trial_Basic,2024-06-20,2024-07-04,Trial,0.0,monthly
usr_0ff9093a,usr_0ff9093a@example.com,2024-07-29,UK,Trial_Basic,Direct,active,sub_7205d0,Trial_Basic,2024-07-29,2024-08-12,Trial,0.0,monthly
usr_0ba4f09d,usr_0ba4f09d@example.com,2024-07-28,UK,Trial_Pro,Paid_Search,cancelled,sub_e1a696,Basic_Annual,2024-08-12,2024-08-11,Active,290.0,monthly
usr_ace83003,usr_ace83003@example.com,2024-12-21,DE,Trial_Basic,Direct,cancelled,sub_a10078,Trial_Basic,2024-12-21,2025-01-04,Trial,0.0,monthly
usr_973d01a0,usr_973d01a0@example.com,2024-01-22,DE,Trial_Pro,Referral,cancelled,sub_d9869e,Pro_Monthly,2024-03-08,2024-03-07,Active,99.0,monthly
usr_1dc6155c,usr_1dc6155c@example.com,2024-09-09,DE,Free,Direct,active,,,,,,,
usr_fe5db8f1,usr_fe5db8f1@example.com,2024-12-28,UK,Trial_Pro,Paid_Search,cancelled,sub_d1a0b5,Trial_Pro,2024-12-28,2025-01-11,Trial,0.0,monthly
usr_682f45b1,usr_682f45b1@example.com,2024-11-14,IN,Free,Paid_Search,cancelled,,,,,,,
usr_61910572,usr_61910572@example.com,2024-06-16,IN,Trial_Pro,Direct,active,sub_df4d33,Trial_Pro,2024-06-16,2024-06-30,Trial,0.0,monthly
usr_88ec847c,usr_88ec847c@example.com,2024-01-17,ES,Trial_Pro,Social,cancelled,sub_4bc24a,Trial_Pro,2024-01-17,2024-01-31,Trial,0.0,monthly
usr_284b5e46,usr_284b5e46@example.com,2024-05-04,IN,Trial_Pro,Email,active,sub_ba6c53,Trial_Pro,2024-05-04,2024-05-18,Trial,0.0,monthly
usr_5205dffd,usr_5205dffd@example.com,2024-01-09,DE,Trial_Pro,Direct,active,sub_b140be,Trial_Pro,2024-01-09,2024-01-23,Trial,0.0,monthly
usr_cb6420c2,usr_cb6420c2@example.com,2024-10-05,UK,Trial_Pro,Direct,cancelled,sub_110f14,Trial_Pro,2024-10-05,2024-10-19,Trial,0.0,monthly
usr_8f50818d,usr_8f50818d@example.com,2024-08-23,US,Trial_Basic,Email,cancelled,sub_13b441,Trial_Basic,2024-08-23,2024-09-06,Trial,0.0,monthly
usr_9b9a60b3,usr_9b9a60b3@example.com,2024-10-15,ES,Trial_Basic,Referral,active,sub_40cea7,Trial_Basic,2024-10-15,2024-10-29,Trial,0.0,monthly
usr_c5d2b308,usr_c5d2b308@example.com,2024-11-04,DE,Trial_Pro,Direct,cancelled,sub_a4926c,Trial_Pro,2024-11-04,2024-11-18,Trial,0.0,monthly
usr_71027cd6,usr_71027cd6@example.com,2024-11-08,UK,Trial_Pro,Paid_Search,active,sub_1d9134,Trial_Pro,2024-11-08,2024-11-22,Trial,0.0,monthly
usr_4f285a09,usr_4f285a09@example.com,2024-11-25,ES,Trial_Basic,Direct,cancelled,sub_abdc66,Trial_Basic,2024-11-25,2024-12-09,Trial,0.0,monthly
usr_bf184d7f,usr_bf184d7f@example.com,2024-09-29,UK,Free,Paid_Search,cancelled,,,,,,,
usr_b1245ef8,usr_b1245ef8@example.com,2024-09-14,US,Trial_Pro,Direct,active,sub_348a41,Trial_Pro,2024-09-14,2024-09-28,Trial,0.0,monthly
usr_295319e7,usr_295319e7@example.com,2024-11-05,FR,Trial_Pro,Email,cancelled,sub_44d53c,Trial_Pro,2024-11-05,2024-11-19,Trial,0.0,monthly
usr_f6f0844a,usr_f6f0844a@example.com,2024-11-23,IN,Trial_Pro,Email,cancelled,sub_f901b2,Trial_Pro,2024-11-23,2024-12-07,Trial,0.0,monthly
usr_517f757c,usr_517f757c@example.com,2024-11-22,DE,Trial_Basic,Referral,cancelled,sub_373c45,Trial_Basic,2024-11-22,2024-12-06,Trial,0.0,monthly
usr_e54a53e0,usr_e54a53e0@example.com,2024-11-07,FR,Trial_Pro,Referral,cancelled,sub_0c176b,Trial_Pro,2024-11-07,2024-11-21,Trial,0.0,monthly
usr_3005334a,usr_3005334a@example.com,2024-06-06,IN,Trial_Pro,Paid_Search,active,sub_5ea09f,Trial_Pro,2024-06-06,2024-06-20,Trial,0.0,monthly
usr_16982797,usr_16982797@example.com,2024-10-04,DE,Trial_Basic,Social,cancelled,sub_dde7a9,Trial_Basic,2024-10-04,2024-10-18,Trial,0.0,monthly
usr_5d6ba55b,usr_5d6ba55b@example.com,2024-04-29,FR,Trial_Basic,Social,cancelled,sub_ccdc44,Trial_Basic,2024-04-29,2024-05-13,Trial,0.0,monthly
usr_092edd3a,usr_092edd3a@example.com,2024-10-30,ES,Trial_Pro,Paid_Search,cancelled,sub_c6821e,Trial_Pro,2024-10-30,2024-11-13,Trial,0.0,monthly
usr_010019b9,usr_010019b9@example.com,2024-09-25,IN,Trial_Pro,Social,active,sub_f25322,Trial_Pro,2024-09-25,2024-10-09,Trial,0.0,monthly
usr_b8ce1e06,usr_b8ce1e06@example.com,2024-08-11,DE,Free,Paid_Search,cancelled,,,,,,,
usr_7f91cf64,usr_7f91cf64@example.com,2024-01-15,UK,Trial_Basic,Direct,cancelled,sub_f9d04f,Trial_Basic,2024-01-15,2024-01-29,Trial,0.0,monthly
usr_3487f58c,usr_3487f58c@example.com,2024-12-23,FR,Trial_Basic,Organic,cancelled,sub_17b16a,Trial_Basic,2024-12-23,2025-01-06,Trial,0.0,monthly
usr_3dcc5a70,usr_3dcc5a70@example.com,2024-01-24,US,Trial_Basic,Social,cancelled,sub_d22d59,Trial_Basic,2024-01-24,2024-02-07,Trial,0.0,monthly
usr_753a1336,usr_753a1336@example.com,2024-01-20,UK,Trial_Basic,Email,active,sub_a05cdc,Trial_Basic,2024-01-20,2024-02-03,Trial,0.0,monthly
usr_1dd4e32c,usr_1dd4e32c@example.com,2024-04-13,ES,Trial_Pro,Email,cancelled,sub_97c320,Trial_Pro,2024-04-13,2024-04-27,Trial,0.0,monthly
usr_bc29d47d,usr_bc29d47d@example.com,2024-02-10,DE,Trial_Pro,Social,cancelled,sub_a9f7bb,Trial_Pro,2024-02-10,2024-02-24,Trial,0.0,monthly
usr_ddb57e55,usr_ddb57e55@example.com,2024-01-27,UK,Trial_Pro,Paid_Search,cancelled,sub_b2db03,Trial_Pro,2024-01-27,2024-02-10,Trial,0.0,monthly
usr_d4bc4349,usr_d4bc4349@example.com,2024-10-21,FR,Trial_Basic,Email,cancelled,sub_64fbe1,Pro_Annual,2024-11-05,2024-11-04,Active,990.0,monthly
usr_3daf7d84,usr_3daf7d84@example.com,2024-01-16,FR,Trial_Pro,Organic,active,sub_c70ae4,Trial_Pro,2024-01-16,2024-01-30,Trial,0.0,monthly
usr_12477d00,usr_12477d00@example.com,2024-12-12,UK,Trial_Pro,Paid_Search,active,sub_c1ce4e,Trial_Pro,2024-12-12,2024-12-26,Trial,0.0,monthly
usr_ae0f1de8,usr_ae0f1de8@example.com,2024-11-05,ES,Trial_Pro,Email,active,sub_8c4c07,Trial_Pro,2024-11-05,2024-11-19,Trial,0.0,monthly
usr_256425e7,usr_256425e7@example.com,2024-01-27,IN,Trial_Basic,Email,active,sub_27e159,Basic_Monthly,2024-03-13,2024-03-12,Active,29.0,monthly
usr_96192616,usr_96192616@example.com,2024-10-06,IN,Trial_Basic,Organic,active,sub_7563e6,Trial_Basic,2024-10-06,2024-10-20,Trial,0.0,monthly
usr_65cd190b,usr_65cd190b@example.com,2024-11-03,ES,Trial_Pro,Email,active,sub_88ce7b,Trial_Pro,2024-11-03,2024-11-17,Trial,0.0,monthly
usr_a139ddbe,usr_a139ddbe@example.com,2024-10-03,ES,Trial_Pro,Social,active,sub_1b7270,Trial_Pro,2024-10-03,2024-10-17,Trial,0.0,monthly
usr_2102c60b,usr_2102c60b@example.com,2024-09-12,US,Trial_Pro,Direct,cancelled,sub_941110,Trial_Pro,2024-09-12,2024-09-26,Trial,0.0,monthly
usr_5c1b3559,usr_5c1b3559@example.com,2024-06-23,FR,Trial_Pro,Direct,cancelled,sub_db7af2,Trial_Pro,2024-06-23,2024-07-07,Trial,0.0,monthly
usr_57a4fe55,usr_57a4fe55@example.com,2024-05-12,IN,Trial_Basic,Social,cancelled,sub_59dc39,Trial_Basic,2024-05-12,2024-05-26,Trial,0.0,monthly
usr_6bc32661,usr_6bc32661@example.com,2024-05-25,US,Trial_Pro,Social,active,sub_ee9240,Trial_Pro,2024-05-25,2024-06-08,Trial,0.0,monthly
usr_cb763bca,usr_cb763bca@example.com,2024-03-24,US,Trial_Basic,Referral,active,sub_9bde2f,Trial_Basic,2024-03-24,2024-04-07,Trial,0.0,monthly
usr_a89ea0d5,usr_a89ea0d5@example.com,2024-12-01,IN,Trial_Pro,Organic,cancelled,sub_4d7afa,Trial_Pro,2024-12-01,2024-12-15,Trial,0.0,monthly
usr_6b931dd8,usr_6b931dd8@example.com,2024-05-19,US,Trial_Pro,Organic,cancelled,sub_dedadb,Trial_Pro,2024-05-19,2024-06-02,Trial,0.0,monthly
usr_680132c3,usr_680132c3@example.com,2024-09-01,UK,Trial_Basic,Social,active,sub_16152e,Trial_Basic,2024-09-01,2024-09-15,Trial,0.0,monthly
